CRN,Course Name,Instructor,Subject,Course Number,Question,Review
15415,,"Savage, Saiph",CS,5170,What could the instructor do to make this course better?,- better lecture presentations (instructor just read off of slides)
15415,,"Savage, Saiph",CS,5170,What could the instructor do to make this course better?,"It would be nice for due dates to be more clearly set further in advance, although I appreciate that she was flexible with what the class wanted."
15415,,"Savage, Saiph",CS,5170,What could the instructor do to make this course better?,more case studies for in class discussion
15415,,"Savage, Saiph",CS,5170,What could the instructor do to make this course better?,NA
15415,,"Savage, Saiph",CS,5170,What could the instructor do to make this course better?,"sometimes I felt that there are too many in-class activities, may be that can be reduced. Also, there were some assumption about frontend development knowledge of the students, not everyone in the"
15415,,"Savage, Saiph",CS,5170,What could the instructor do to make this course better?,The class was good. Perhaps more discussions about current AI topics.
15415,,"Savage, Saiph",CS,5170,What could the instructor do to make this course better?,Include more technical assignments.
15415,,"Savage, Saiph",CS,5170,What could the instructor do to make this course better?,"- use piazza, online communication did not exist in this class"
15415,,"Savage, Saiph",CS,5170,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Adjusts as per the requirement of students.
15415,,"Savage, Saiph",CS,5170,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Professor Savage was very knowledgable and cleary very passionate about the content she was teaching. She made classes engaging despite being over three hours long on a weeknight.
15415,,"Savage, Saiph",CS,5170,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,very understanding and gives everyone an opportunity to participate
15415,,"Savage, Saiph",CS,5170,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"The content was simplistic and vague. The professor got very excited about ""opportunities"" that should have been built into the class, the professor kept saying ChatGTP instead of ChatGPT, which is a"
15415,,"Savage, Saiph",CS,5170,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"interactive, hepful, incorporates feedback in teaching"
15415,,"Savage, Saiph",CS,5170,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,NA
15415,,"Savage, Saiph",CS,5170,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Instructor had a neat flow to the class topics.
15415,,"Savage, Saiph",CS,5170,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Strengths : Very excited about HCI.
15415,,"Savage, Saiph",CS,5170,Please comment on your experience of the online course environment in the open-ended text box.,"It was a nice course, i enjoyed it. "
15415,,"Savage, Saiph",CS,5170,Please comment on your experience of the online course environment in the open-ended text box.,Canvas page was fairly well managed 
15415,,"Savage, Saiph",CS,5170,Please comment on your experience of the online course environment in the open-ended text box.,na 
15415,,"Savage, Saiph",CS,5170,Please comment on your experience of the online course environment in the open-ended text box.,"this class was mostly in person, but online material was vague "
15415,,"Savage, Saiph",CS,5170,Please comment on your experience of the online course environment in the open-ended text box.,"It was mostly in person, but the online aspects did what they needed to do. Some of the materials for assignments were out of order though. "
15415,,"Savage, Saiph",CS,5170,Please comment on your experience of the online course environment in the open-ended text box.,Not Applicable 
15415,,"Savage, Saiph",CS,5170,Please comment on your experience of the online course environment in the open-ended text box.,There weren't prompt replies in canvas discussions. 
15415,,"Savage, Saiph",CS,5170,Please comment on your experience of the online course environment in the open-ended text box.,"The online components of the course were all the assignments and mini-projects. All classes were in person. Whenever I had to reach out to the course staff online, using mail, I got quick and effective"
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,start assignments earlier
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,na
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,Contributed to discussion more
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,I did everything I could
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,read more
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,I could have asked the professor to give more relevant
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,"I was spending way too much time on reading reflections, I could have discussed with TAs and figured out how to time manage it better."
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,started reading reflections earlier
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,Some more technical aspects involved in it rather than pure discussions.
15415,,"Savage, Saiph",CS,5170,What I could have done to make this course better for myself.,NA
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,"Eli is extremely knowledgeable and willing to spend time talking to you about anything you have questions about. It is clear that he has been thinking about programming languages for a long time, and you"
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,"The instructor was great at showing a lot of examples for each concept, often in different programming languages. The course was very interesting and covered topics in depth. It has been my favorite"
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,"This professor is very knowledgeable and funny and I learned a lot. The course is incredibly well organized and changed my perspective on how to program, and how programming languages worked. I was"
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,"Eli tries to make the class as forgiving as possible. I appreciate the PLQs as an alternative over exams because they are less stressful. However, I did bomb quite a few of them (oops). Thankfully, after"
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,The professor is very knowledgeable and knows the subject on the back of his hand. Lectures were always informational and it was super fun to learn.
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,Eli is so entertaining! His lectures are always a lot of fun.
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,I liked how the instructor provided a lot of insight on big tech decades ago along with the material presented in class.
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,"Eli is a very good teacher. When I went to office hours, he was super patient and thorough in his explanations. He also is super knowledgeable, and I heard through other students during the class that he"
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,Eli is one of the best lecturers I have had at Northeastern. He is extremely knowledgeable and facilitates an inclusive learning environment.
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,Eli is clearly passionate about what he does and teaching.
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,He knows his stuff. Big time. He's a hilarious person and that makes lectures engaging.
15056,,"Barzilay, Eliyahu",CS,5400,What were the strengths of this course and/or this instructor?,He really knows his stuff. He's also very helpful during office hours.
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,"I wish that some of the homework assignments were less prescriptive. It feels like most assignments explain how to do something, and our job is to do a straight-forward implementation. When there is room"
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,"The course was really great, there isn't much room for improvement."
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,This isn't the fault of the professor but a 3.5 hour lecture is brutally painful to sit through.
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,"Sometimes I got lost during the lectures because transitions between topics aren't clear enough, and the professor encouraged listening instead of taking notes. It would be nice for paper notes to be more"
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,"Not too much. Maybe make it so the handin server doesn't log you out so quickly and make the arbitrary ""karma"" points more clear. Additionally, sometimes the tangents/stream of consciousness style of"
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,Maybe we could cover more content if Eli didn't go on long tangents during lectures unrelated to the class (such as ranting about Apple or other tech companies)
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,"Not the instructor's fault, but the classroom that this section was placed in was not ideal for an evening class. Maybe for future semesters, the department can place this class in another room."
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,"Eli could definitely not go on tangents during class and actually teach the lectures so we could get context for the homework. He also showed up late for the first 3 lectures (one time he was 1 hour late), and"
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,The directions for the homework could be better organized at times. Homework is frustrating but that is due to the nature of the work.
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,"Perhaps less tangents, more cohesive class subject"
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,"I think the pace of the class was a little too quick at times. There are a few lessons were my partner and I, who both read the lecture notes and attended lecture, really struggled to start the assignment."
15056,,"Barzilay, Eliyahu",CS,5400,What could the instructor do to make this course better?,record lectures?
15056,,"Barzilay, Eliyahu",CS,5400,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"Eli rewards people with participation credit if they interact with him in class, but somehow only a couple people ask questions in class. This doesn't feel too inclusive, but he is very good at keeping people"
15056,,"Barzilay, Eliyahu",CS,5400,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"Eli is a character, often going on tangents that are only somewhat connected to the class, but this personality also makes the class interesting. For most topics we learned I felt as though I was missing the"
15056,,"Barzilay, Eliyahu",CS,5400,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Great experience
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,"I really enjoyed the responsiveness of the professor online, and found the website to be well-organized (and enjoyed how willing Eli is to take feedback pertaining to the website when it was lacking) "
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,n/a 
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,This course is incredibly well organized and I really appreciate the effort that Eli put into the course website. It helped me a ton! 
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,"pl website is well made and the additional features like seeing where you fall on the bell curve were helpful. when we switched online to zoom, eli came up with a good solution to keep classes interactive. "
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,Professor Eli was readily available and answered doubts on Zoom as well as on Piazza. I remember his spending extra time explaining Racket to me because I did not have any prior experience in functional
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,Very well organized website. 
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,It is great that the instructor was receptive to the feedback on the course website. I thought that it was easier to navigate and look at as the semester went on. 
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,"We rarely had virtual classes, but when we did have virtual classes (we had about 4 virtual classes due to the professor's personal issues), he made sure that we had all the material, and spent time out of"
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,Course website was well organized and easy to use. 
15056,,"Barzilay, Eliyahu",CS,5400,Please comment on your experience of the online course environment in the open-ended text box.,Notes are very thorough 
15056,,"Barzilay, Eliyahu",CS,5400,What I could have done to make this course better for myself.,I could have paid more attention in lecture.
15056,,"Barzilay, Eliyahu",CS,5400,What I could have done to make this course better for myself.,I could have better studied for the PLQs
15056,,"Barzilay, Eliyahu",CS,5400,What I could have done to make this course better for myself.,Dedicate more time to reading class notes
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What were the strengths of this course and/or this instructor?,Providing lectures and in-class quizzes
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What were the strengths of this course and/or this instructor?,"Good interactive classes, course resources provided, and the challenging assignments were the strengths of the course."
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What were the strengths of this course and/or this instructor?,cOURSE WAS GOOD. mORE CLEAR QUESTIONS ARE NEEDED IN ASSIGNMENTS
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What were the strengths of this course and/or this instructor?,Enthusiastic and eager to teach in a fun way.
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What were the strengths of this course and/or this instructor?,the instructor is always happy to help and very patient
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What were the strengths of this course and/or this instructor?,Interactive class and constructive feedback.
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What could the instructor do to make this course better?,Maybe reduce the number of questions in the problem set assignments which may help students have a better time management during the semester.
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What could the instructor do to make this course better?,Better management of the class material and coverage.
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What could the instructor do to make this course better?,Sometimes The assignment question can be asked more concisely
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What could the instructor do to make this course better?,could have had better TA's
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Provide lectures for all topics with more understandable explanations
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The instructor is extremely knowledgeable and helpful and helped through all the queries and doubts I had during the course. The instructor could focus more on covering different topics in the class which
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,none
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,N/A
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,the workload is a little big for me
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"I have learned a lot and the continuous feedback was helpful. we are organized in class into different teams every time, everyone has an opportunity to pick and work on some topics and demonstrate their"
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,N/A 
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,"The class experience was good with instructor having good discussions regarding the topic and technique taught in the session. The assignments were pretty challenging, and it increased my knowledge"
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,Great 
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,N/A as I took this class in person. 
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,I'm good with it 
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What I could have done to make this course better for myself.,N/A
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What I could have done to make this course better for myself.,Studied more using the additional resources available.
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What I could have done to make this course better for myself.,Using more slides
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What I could have done to make this course better for myself.,Work harder
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What I could have done to make this course better for myself.,done more coding
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What I could have done to make this course better for myself.,Could have spent more time devoting to this course.
35265,Algorithms (Spring 2024),"Mwaura, Jonathan",CS,5800,What I could have done to make this course better for myself.,I'm satisfied with everything for now
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,What were the strengths of this course and/or this instructor?,The TA seemed to know how to demonstrate the code or UML diagrams when presenting it.
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,What were the strengths of this course and/or this instructor?,The TA's!
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,What were the strengths of this course and/or this instructor?,Comments in other course
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,What could the instructor do to make this course better?,"The breakout rooms seemed to be a waste of time. Taking those away and using the time to ""live"" teach us the learning goals would have been much more useful. Atleast thats my opinion."
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,What could the instructor do to make this course better?,"Clear roadmap and dates, less videos (there were at time 15 videos)"
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,What could the instructor do to make this course better?,Comments in other course
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"Please, for future classes can the professor come to the recitations for more than 5min and ""live"" teach the class. The TAs are smart but I don't think there is as much insensitive for teaching the material as"
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The recitations were fantastic in having a space to engage with the material in person with someone that could guide us as we learned something new.
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Comments in other course
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,Please comment on your experience of the online course environment in the open-ended text box.,"Recitation was very seldom a time-efficient learning experience. By the time I'd put time into the modules, I more or less understood the concepts."
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,What I could have done to make this course better for myself.,I wish I knew the answer to this one. I would have acted on it.
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,What I could have done to make this course better for myself.,Not having to work
35064,Recitation for CS 5004 (Spring 2024),"Cantrell, Gary",CS,5005,What I could have done to make this course better for myself.,Nothing
20312,,"Rad, Ryan",CS,6140,What were the strengths of this course and/or this instructor?,"Enthusiastic and professional lecturing, highly efficient in-class time management, variety of learning materials provided."
20312,,"Rad, Ryan",CS,6140,What were the strengths of this course and/or this instructor?,Ryan explained the concepts really well and in-class lectures were very detailed and in-depth.
20312,,"Rad, Ryan",CS,6140,What were the strengths of this course and/or this instructor?,Ryan is a decent guy. He is an expert in machine learning and is always willing to help us. I learned a lot from him.
20312,,"Rad, Ryan",CS,6140,What were the strengths of this course and/or this instructor?,1. Ryan's enthusiasm is contagious. He is very passionate about the topics and he does a great job to incentive students to develop that passion too. 2. Ryan's does a great job making students participate in
20312,,"Rad, Ryan",CS,6140,What could the instructor do to make this course better?,N/A
20312,,"Rad, Ryan",CS,6140,What could the instructor do to make this course better?,Suggest reading material that focus more on the application rather than maths.
20312,,"Rad, Ryan",CS,6140,What could the instructor do to make this course better?,"We held classes for 2 hours per week. For a lot of courses, I think this is fine. For ML, it was not enough given how good classes were and how much we had to discuss and learn from Ryan. This is not the"
20312,,"Rad, Ryan",CS,6140,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"Prompt adjustment of lecturing content according to survey, and willing to communicate with students."
20312,,"Rad, Ryan",CS,6140,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The learning environment was always very inclusive in this class.
20312,,"Rad, Ryan",CS,6140,Please comment on your experience of the online course environment in the open-ended text box.,I never attend this course online. 
20312,,"Rad, Ryan",CS,6140,What I could have done to make this course better for myself.,Strengthen prerequisite knowledge.
20312,,"Rad, Ryan",CS,6140,What I could have done to make this course better for myself.,Devote more time to the course.
20312,,"Rad, Ryan",CS,6140,What I could have done to make this course better for myself.,More knowledge of Linear Algebra Calculus.
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,"None, the instructor is a ghost"
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,"As the course was asynchronous online, I didn't feel the sense of class setting."
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,The strengths of this course are that: it covered a broad range of topics and made students think about algorithms in a more mathematical way.
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,Professor Kennedy seems like a nice guy. It's a lot of work but the grading seemed easy.
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,The format of the course with videos and short quizzes and then HW that allowed us to apply that week's material to problems was helpful. The numerous TAs with varying hours was helpful.
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,Complex problem sets
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,The teaching slides are concise and provide good directions for self learning. The extracurricular materials are helpful. And the problem sets are well designed to let us think about the algorithms from
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,N/A
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,"This course's strength is saving alot people's time. And the top itself is good enough. It gives a good structure for us to get our hands on the topics and problems, and there are people learning based on this"
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,Instruction was very well organized
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,His ability to demonstrate complex material.
17388,,"Kennedy, Justin",CS,5800,What were the strengths of this course and/or this instructor?,Have flexible time to learn and finish homework
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,Too much to list
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,"Some flexibility in the release of course content, so that we can plan our study sessions better."
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,"This was the worst course I have ever taken at Northeastern. As I said in the strength, professor Kennedy is a nice person but doesn't teach anything."
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,"The instructor could work on value add with his Teams comments and the intro video he made each week. For the video, he often seemed to go over the slides directly, which is what the course videos do, so"
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,more space for project and deleting the homework for last two modules.
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,It was hard to find the TAs' office hour schedule and there was no feedback on which parts of the assignment solutions were wrong. It would be better to provide a drop-in office hour schedule of TAs and
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,Make it more lively or communicative sessions. Live classes
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,"The best way to make this course better for the instructor, is leave this position immidiately. This instructor is not good at helping students with close follow-ups, and not able to handle large group of"
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,The course videos are quite rushed with some examples not really getting the depth they probably need for instruction. External content was needed.
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,Change the due time for first two assignments and quizes
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,"My experience in this course was challenging due to the complexity of the subject compounded by the limitations of an online format. While navigating this course, I sought guidance and clarification on"
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,"For complex algorithms, if instructor can explain with more examples or more detailed examples, it would be even better."
17388,,"Kennedy, Justin",CS,5800,What could the instructor do to make this course better?,Put less emphasis on the video modules recorded by Northeastern University and spend more time in his own weekly lectures discussing the material. The video modules rushed through a lot of the material
17388,,"Kennedy, Justin",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"This is the first time I felt a course is a waste of my time and money. I learned almost nothing from this professor or this course. The professor's interaction with students is minimal, impacting the learning"
17388,,"Kennedy, Justin",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Online engagement through teams was decent.
17388,,"Kennedy, Justin",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,1) Make your own module videos
17388,,"Kennedy, Justin",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,There is a lot of opportunity for the live professor to add value to the course.
17388,,"Kennedy, Justin",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The instructor did a good job on well-organized teaching materials. It would be better if more details about the application examples are given.
17388,,"Kennedy, Justin",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,N/A
17388,,"Kennedy, Justin",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,I guess professor Kennedy's strength could show up once he found relaxed with small group of people without 'dumb' questions. There is no chances for him creating an inclusive learning at this scale. He is
17388,,"Kennedy, Justin",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Everything is good.
17388,,"Kennedy, Justin",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,"Overall, the course set up for online learning was to be expected with use of Microsoft Teams and recorded video lectures. "
17388,,"Kennedy, Justin",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,"The format of the class was good, but the videos presented were often not helpful and the instructor added little value to the class. "
17388,,"Kennedy, Justin",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,"The online course provides a great convenience to the students. The study schedule is flexible and fits our practical needs. It is okay to find the team members through the teams platform. However, it is"
17388,,"Kennedy, Justin",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,This was the worst 7000 $ I have ever spent in my life. 
17388,,"Kennedy, Justin",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,"The overall experience of this course does not meet my expectations for online learning environment. I'm now enrolling other institutions' online sessions, and I have to say this course is not as good as other"
17388,,"Kennedy, Justin",CS,5800,Please comment on your experience of the online course environment in the open-ended text box.,Good 
17388,,"Kennedy, Justin",CS,5800,What I could have done to make this course better for myself.,Could not have taken the course.
17388,,"Kennedy, Justin",CS,5800,What I could have done to make this course better for myself.,I made this course better for myself by taking the source of what this course is coming from. It is a shame that this course's second half is borrowing examples from Kevin Wayne's COS423 without good
17388,,"Kennedy, Justin",CS,5800,What I could have done to make this course better for myself.,more focus on the project.
17388,,"Kennedy, Justin",CS,5800,What I could have done to make this course better for myself.,Make the due of the homework more reasonable
20445,,"Buchanan, John",CS,5500,What were the strengths of this course and/or this instructor?,Practical assignment
20445,,"Buchanan, John",CS,5500,What were the strengths of this course and/or this instructor?,"New topics, guest presenters, AI/GPT-openness"
20445,,"Buchanan, John",CS,5500,What could the instructor do to make this course better?,make a clear syllabus
20445,,"Buchanan, John",CS,5500,What could the instructor do to make this course better?,Talk more about react and typescript coding.
20445,,"Buchanan, John",CS,5500,What could the instructor do to make this course better?,"Instructors could spend more time on details of the knowledge. Most of the students have no CS background, so they might find it hard to understand the concept discussed during the lecture."
20445,,"Buchanan, John",CS,5500,What could the instructor do to make this course better?,More in-class code exercise
20445,,"Buchanan, John",CS,5500,What could the instructor do to make this course better?,"More organization, more detailed syllabus, more exploring ChatGPT and it's usage, written instructions in addition to spoken instructions"
20445,,"Buchanan, John",CS,5500,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,strengths: the instructors are enthusiatic and dynamic
20445,,"Buchanan, John",CS,5500,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,The structure of this course is poorly effective. Materials and assignment submissions are shattered everywhere. The assignments and what we were learning during courses almost have no relation at all.
20445,,"Buchanan, John",CS,5500,Please comment on your experience of the online course environment in the open-ended text box.,"The youtube lectures were good, but the announcement based discussion and lack of organization made things a bit hard to keep a track of."
20445,,"Buchanan, John",CS,5500,What I could have done to make this course better for myself.,Learn TypeScript before taking this course.
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,What were the strengths of this course and/or this instructor?,The instructor is very knowledgeable and generally able to answer student's questions clearly. The examples he provide help students understand topics better.
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,What were the strengths of this course and/or this instructor?,1. In-class practice is very helpful in gauging the concepts and clarifying any questions regarding the lecture we just had. It is a good material for exam preparation. 2. The quick recap of contents discussed
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,What were the strengths of this course and/or this instructor?,he just does not waste time at all
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,What could the instructor do to make this course better?,There is a lot of material to cover for the course so sometimes the classes feel rushed. The professor does allow time for questions but sometimes I'm still processing the material and have not had the time
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,What could the instructor do to make this course better?,"During lectures, the instructor sometimes might go too much into the details when explaining some examples. In general it is helpful to have a step-by-step walk through when going over an example, but it"
